gender,height,weight,age
female,171.55238275650183,59.883654190549834,64
female,162.22172903686902,59.92674846287384,19
male,193.2044100630632,80.4453294375026,67
female,162.10355923874786,70.7667030237234,26
female,167.8208260613778,70.69357280370558,32
male,185.5358201102408,75.78548976571079,32
female,168.95928016599999,68.64957235494839,36
male,198.54723586867746,81.51842603182686,25
male,189.1863966981463,75.9378466795279,35
male,187.44274914081524,75.971910730372,53
male,192.1687449715892,84.67723105897382,67
female,159.85542290784122,81.77833239026228,43
female,162.49675602733538,77.31516156418196,40
male,191.96706475197266,73.3213469270829,34
male,193.87204409465446,78.21665370664506,45
male,192.19229131705487,77.38058761864916,52
female,163.78012643000963,73.14032007039917,41
female,160.93925296303513,79.8003251470775,49
male,179.2547182672735,86.07699449106619,68
male,175.82400189339674,71.02194521575703,22
female,173.64587382554367,75.07370904870265,33
male,182.35515159756002,79.10084603750067,21
female,169.49957901884898,83.12040832118412,23
male,190.62706476878674,90.37478704606428,60
female,162.58651880240416,65.65874744655514,67
male,190.58917761129987,96.91173044940095,48
female,166.29557490611384,74.56941805612728,55
male,183.21179396255727,82.17240672370632,31
male,200.5093355636884,88.06450862963341,47
female,160.7536086813355,66.60151330922422,39
male,190.47498857369183,79.08981544266568,26
male,187.559435059145,100.48639295024037,58
female,151.33361531164792,67.5913781990799,37
male,184.6623653259738,70.54481852254676,21
female,157.58399626427465,84.80206895017892,60
female,164.30062706880457,63.783490375764806,47
male,181.61423499547917,80.54204686173183,51
female,156.98727983755194,73.39725002682036,23
female,162.02021887973524,79.67361201849151,39
male,193.59174058723258,90.68273377152784,53
male,180.28492014680938,73.11058881946651,58
female,166.60632058967113,70.27049356985084,35
male,177.76654443120216,89.79625319551573,68
male,190.4195284118643,105.48708257698851,36
female,161.7947950973859,74.77137398170679,43
male,194.14771215122434,91.77969970896528,50
female,169.54035444166567,77.71692251162192,49
male,191.4546175514732,85.92935652682978,44
male,195.54301517271648,89.70013661246662,48
male,180.95162256993416,79.50075167535654,69
male,188.6301102819717,88.91881262245585,41
male,189.5833225075674,77.20980578480014,62
female,163.6804097771914,82.4137798234876,27
male,193.756569267691,76.85989330708445,42
male,193.64785699865536,89.98883194768213,30
female,157.63869243928823,66.18830212395022,44
male,182.3564626972328,100.199520059143,65
female,166.9982141055719,71.3845035927243,43
male,196.8447088478034,86.52525882897616,24
male,191.32794317327276,92.47444971427056,18
female,172.29530512880157,63.38545292438158,26
female,168.13733783068545,85.7888224911198,40
male,186.83838366688263,86.25548586651148,67
female,167.49810495844756,54.01111142625592,27
female,164.3420616119006,61.33041562370407,51
male,201.47975170559974,93.19739717258095,61
male,188.81824793766992,81.06909799298539,28
male,181.94192384412992,89.89178350637793,24
female,169.3844561270032,65.0114758027359,38
female,166.5229468028041,67.16986628594101,49
female,167.6536417842012,56.032667543596986,68
male,201.65746342336473,81.17416157277566,45
male,189.7287997350732,74.24896951883244,36
male,188.42664218675122,77.79029891530104,32
female,160.7585531076057,69.42134975997152,63
female,161.29190308158826,73.74098403545176,55
female,173.16781314714592,75.41956629657733,26
male,195.759479465838,91.2559130250656,24
male,193.98837096162544,80.54349696970006,25
male,185.7519437549998,97.8558223436168,31
male,181.45409445020283,108.9436190058245,59
male,194.93154577877306,76.9772816606548,24
male,197.21699665747167,72.8341919586429,35
male,191.57037759744657,89.45838875229246,54
male,206.24028505412082,80.07081725050747,49
male,199.0711024730411,89.67690103858885,38
female,155.47300491579682,84.32872129691873,62
male,180.39779809515545,82.12890495137657,35
female,154.85007060260054,69.00612603713849,67
female,157.06749196731053,71.30826964882257,36
female,157.24906224539737,78.38612831128523,19
female,168.21342997137472,64.34976860498946,69
female,170.241573918585,70.95370112779743,30
male,190.2655648481332,81.32762999200715,33
female,165.37589189686722,79.79377929259185,52
male,193.41113665931496,92.15236583891233,32
female,169.0726269399207,56.85437783152909,41
male,198.94373775328955,93.76173931693076,31
female,166.58362835632525,82.58465766016842,51
male,184.7374626493337,108.65407771999973,66
male,189.83992356390783,75.75937192658935,43
female,149.8793959120858,67.52529675393934,64
male,189.06004586469587,82.94233006322828,60
male,181.63833942163777,90.83837081539059,44
male,188.26736955113947,81.44025915614168,52
male,185.50959163668983,102.75490849240049,64
female,161.05721465074149,65.0887962999227,27
female,156.704769364599,71.76237641756315,32
male,186.05026680939827,94.5799394148002,51
male,184.18334918512272,83.58242445972462,40
female,164.18428663426982,79.48565819645776,49
male,188.45321280326743,84.78755220723758,66
male,178.8981168143343,88.42106039650419,39
female,163.48559116788599,60.27351641399455,59
male,181.40674529404106,79.28816025915813,19
female,175.24479547502187,84.18499469255977,20
male,192.17875108180476,84.80205655479293,35
male,193.1339599201212,105.53818690086595,63
male,191.5727930802632,92.0314019723605,51
male,172.29307945613988,88.85710840531452,35
female,176.60428709662105,69.33177307207158,59
male,189.56466288100484,73.29075106192546,48
male,194.97671977742445,72.31863195024687,57
female,168.96326573432165,73.96456418433146,64
male,196.97386773613,102.07329809559224,18
female,167.02401479313167,73.03792520273586,32
male,205.28867713366319,75.61532894258914,21
female,171.08602341973992,64.86618387245899,42
female,163.25951359569248,66.31598304972582,66
female,162.553218670782,60.94062600379738,67
male,186.6753828218733,79.0017797668015,34
female,163.20717297090815,82.47492345982009,20
male,191.02699580503327,95.81514086299741,45
female,152.50580525967547,76.68869893422588,66
female,168.90763918935767,70.6314907621882,47
male,196.70454130131034,91.8163422366839,47
male,189.7188943454896,88.37955554145026,52
male,203.00391640476414,70.57285213997288,24
male,190.08814680547258,81.96373927101999,67
male,189.56184810470333,71.79506556594968,29
male,198.26448638716502,110.05448905356894,31
female,163.58837295139122,74.65732369548363,51
male,192.6691672858535,87.48893969133256,58
female,165.80323125399477,82.419028526468,60
male,183.73774888446349,82.69338333360292,30
female,165.75312825056062,60.40751053773131,27
male,181.17381231965467,75.34217367136041,58
male,201.92873861378843,96.65594895144127,29
female,165.17003690932128,56.08578176631505,24
female,164.68571715337282,66.33385989978231,32
female,168.29152185400199,69.96052860239293,48
female,156.88127401197525,82.78519283225343,19
male,196.7339103235029,70.17768576322692,23
male,197.40897140794712,77.28799700450709,63
male,186.06273256874013,83.35758014967968,51
female,167.0684495542544,79.99277319899208,44
female,162.7555364496175,70.47347066638633,37
female,157.79907713574278,68.2074807776602,51
male,188.21530944512412,80.35232776088273,39
male,180.2729927326548,72.48800863366321,59
male,189.83112439022997,84.55638544488438,59
male,182.3096570237553,91.97238046390314,42
female,168.32203380343003,64.01639871981006,69
female,161.1008305248108,58.7995042311378,33
male,191.47712227041833,85.87016480392387,18
female,158.3582564065149,75.12351905507958,43
male,186.7640729790647,103.18898532200325,45
male,201.39927988340625,88.32376833519609,63
female,159.82277814272433,69.28680708552805,48
female,166.54561922847216,58.7775453320085,30
female,167.23691955506507,66.39351768071057,68
female,166.74904853097658,69.8796280913177,21
female,180.0799582451437,77.56007120832338,68
male,185.05175202408856,61.03917711669584,35
female,155.22599467284536,83.50794220291642,60
male,187.76662245033367,100.3914234581065,22
female,171.49007519995175,70.74172652582175,58
female,172.67062213451825,78.38036347668786,68
male,185.64575636111934,83.61664717983622,23
male,179.28224748210994,67.05856488801399,32
female,160.74758186938143,78.55804480972677,40
male,194.27151318712455,82.97661093129912,45
male,202.39560444944857,84.20091547337451,65
male,192.8965936821605,103.79874549421008,30
female,158.85512381289303,76.39533520189987,41
female,168.33978095269882,80.55309492353628,44
male,180.38315622570937,79.58226763988398,34
female,164.25602534008675,68.08387267337629,25
male,182.162310737617,82.27066679774487,39
male,184.3802288923441,83.82827995025625,27
male,187.53940561171083,75.01787741488594,54
male,187.5032880607409,95.64170702341043,69
male,190.22402904346038,93.42513896455004,55
female,160.3416757686395,62.29064337566641,61
male,190.0220340883443,88.12062131726738,51
male,182.36323498849362,79.73444866863298,25
female,159.61333321322428,60.183980287643635,20
male,182.0837809527186,64.50525514330319,36
male,190.53203773988687,92.73239986665759,32
male,190.03579419649722,77.33135961995447,52
male,201.73475119045742,104.74078687745023,24
male,194.85000308966207,81.97730607917474,23
female,169.5474910688855,68.22989526585836,44
male,199.6156098161407,61.150944910494175,49
female,163.50047726928176,58.63371553214214,44
male,194.4462026117738,69.14374293230408,18
male,186.61036148993625,73.66169643193646,67
male,189.87040804805326,68.67985114973582,41
female,180.57057872047395,75.39304984125927,40
male,183.96056965169817,72.12394716346938,23
female,164.32240006102853,73.76318620409367,21
male,202.86728573756585,102.83922595201769,63
male,189.65943353900684,77.04011089991246,56
male,195.87627953162882,87.01738654796044,31
male,180.26844652392577,95.57960713838793,50
female,157.86626196709057,89.86602361556339,62
male,192.94134080026495,88.30783806538236,49
female,154.04339087869968,65.33973422777397,24
male,194.00673217822973,93.18765970848816,23
male,182.3976179251734,87.80235946002495,47
female,157.4813164797072,63.50711583728327,36
female,166.03786688111947,67.40797448724992,47
male,187.20070656508204,88.80826418345254,68
female,169.2415999534979,72.82085107209994,21
male,195.29541848021267,79.3679026595738,58
female,175.86077043681178,67.1910180690115,50
male,198.32017776160905,88.812446551621,27
female,178.93539527656816,67.24103592160162,37
male,181.6910462818598,61.08921434716041,29
female,162.96145738297037,75.36462907851508,62
female,159.80376843112205,53.611451374529395,65
male,190.77645812796905,72.65488001577604,39
male,185.79703503982907,84.49199211380467,20
male,184.28145030308934,95.91805339074645,36
male,192.8683395717165,112.21912147906494,31
female,166.07677691180368,66.317822224125,25
male,186.06482381395188,90.51017060226299,33
male,190.16732130299468,84.5220074961521,65
male,193.86320180275507,75.27837782056675,66
female,167.31720779964994,78.24046968941013,41
male,177.8220035485533,108.87967705524733,67
male,194.5254267640804,92.92711017733664,19
male,189.56152295870936,75.09376776622743,49
female,176.9988844020853,69.4227189789947,45
female,171.69968201506754,72.73244251544975,18
female,169.78958696778545,82.18049357646753,31
male,188.9496108907723,84.8343159017748,32
female,160.89803748646125,82.17763705697448,62
female,157.11523762755422,68.20001657351024,64
male,185.81093693593266,80.75401833977858,26
female,159.99725362168334,78.55496431406547,18
male,193.76807255334742,73.62967116852512,19
male,191.5665156614723,88.80778071365052,27
female,165.32882236750302,71.84311336326576,48
female,171.23399182983943,77.84123295262823,22
male,185.14966361542864,86.25886530576658,43
male,197.22725682385803,70.17015568017582,63
female,175.16124691341332,64.09365160288974,35
female,177.82670964295167,89.10462699607945,19
female,158.09409491445706,63.94542872451184,66
female,168.14420358886724,84.79889757909393,55
female,166.6880993585936,64.71048693875125,65
male,195.3024660453624,94.66956645344817,51
female,150.95644545694879,66.31779486681361,59
male,180.48100701314056,83.23866496449021,40
female,165.10829322747335,81.4811378846505,37
female,165.42693365328282,63.78458507406849,49
male,188.47367873225338,85.89395278931613,34
female,158.06511176648866,67.77185409790064,52
male,184.08392229101688,70.91039253207961,24
female,166.8364778191851,76.1154642006457,63
female,172.29516672566794,74.63604785553892,54
male,203.73811033371555,101.37211644702853,25
male,200.8431410604663,78.88822847980673,39
female,165.17748733616605,78.3535340194985,22
female,169.5445978046378,67.85050540661128,49
female,160.67642273280342,70.73466036244089,34
female,171.7987017128565,71.27634858429157,57
male,188.36092637693665,92.32829081821745,55
female,158.45570049278916,70.11824753466301,45
male,188.55372104212768,107.5403810892112,30
male,184.21183752172098,77.52544346041788,43
male,187.99797044683922,73.68932764497413,57
female,155.37793750930138,77.89520532440093,32
female,162.57943536140465,59.670403734631726,36
female,163.53131431965232,76.56427863133958,45
male,191.45381381014178,59.93428429463283,32
female,158.03979847084327,60.01790148022431,62
male,186.99416121212323,74.02856350371187,43
male,190.07246833890366,96.0133016488955,23
male,198.49168389985428,80.96712208089062,56
male,203.67281396268598,88.51662354974059,59
female,159.82023859201396,72.00414945706069,46
male,192.24550008152877,89.10383276786892,45
female,167.84536664140393,65.93644377662848,45
female,162.17879292851254,62.69168843507738,44
male,185.92752576625563,67.55239612394698,39
male,189.84389801397361,92.74022774071052,31
female,165.2310404056782,79.97873707731682,30
female,161.31860632831277,65.59461727228987,50
female,161.07930795689904,70.77265867753664,39
male,195.6946205215877,78.07649225766205,22
female,163.4113839591602,71.60019652753336,23
male,179.1854385732627,105.0442330367517,47
female,160.19281377152004,73.66734556412011,65
male,189.49879118410155,92.45360724077875,26
male,192.00105773507434,78.42865037721941,60
female,159.45543691779488,72.0335086318992,39
male,185.9847875897217,90.16144039586379,43
female,153.88184080514688,83.56941510845438,40
female,164.3210895941338,70.53437716626003,64
female,167.69229846620908,76.20203246503651,31
female,164.98375124534905,68.77444414804843,65
male,200.5164993646722,91.87932972051428,22
male,186.42988520801677,67.57228026118959,65
male,194.75561298069553,74.4529554503408,62
female,159.40654156504306,57.1724057928491,32
female,164.26121388119958,65.49597289296246,58
male,211.76942989203752,54.55343460756838,64
female,162.76192571710996,71.64325552960798,54
male,192.44860017197536,77.04029626149502,47
female,170.0053154095472,69.89264010191212,51
male,186.2881966713929,94.76040719355947,53
male,191.32635874854756,92.88291656636004,22
female,167.14147095214994,78.41793128755134,34
female,158.37850133696875,56.759471083921106,58
female,160.04861289113072,59.809136151566555,61
female,174.36912783267945,54.97177605114324,54
female,162.9206707570611,76.40591221712917,28
male,209.04118416612732,85.15697795957759,40
female,165.99349551061712,75.22102204826281,29
male,184.77395157421833,82.95644273354351,49
female,162.328772958738,68.75724762906256,32
male,189.41397428105552,68.95294990202189,21
male,186.18932092832372,107.77086498053305,21
male,193.86039763228328,78.70787850470558,51
female,160.3302438522153,82.52035371637916,65
male,184.59759629824987,83.59724414449572,18
male,196.93116367271503,82.04943810194358,66
male,189.47887858963682,85.81082542900823,38
male,188.233525485116,87.03359459998768,46
female,167.8557092564156,58.71798561834999,25
male,198.34195247974947,89.23507874022037,31
female,158.4428953867477,72.30445044469141,25
female,163.15581021256935,62.16961658717277,31
female,161.1384437873068,61.4225667671102,18
male,199.97147074872862,74.04129189201282,34
female,168.04971106549812,75.9189012669958,50
female,164.3306419372084,73.58254887760059,22
female,167.01886470582278,61.88897784488993,61
female,158.46426146525602,68.42886608109274,26
male,187.1172364172544,91.03713240544197,26
female,153.5373000961097,66.65647503547784,63
male,190.8420694219833,82.94715980503749,32
male,181.67411674992871,91.33225310115094,38
male,183.44445537647283,79.07534544619486,65
female,178.97072833761877,67.94110408872409,51
female,165.62236959409316,64.774179195346,45
female,166.34265586286088,73.99495689550416,36
male,179.34348569647477,95.59565572623397,55
female,158.56611501007598,75.50941284005611,25
female,167.58501069555913,79.16641681249412,50
male,188.9477567780969,77.6532890632314,24
male,192.82611063235626,81.84733666083744,54
female,162.72781345407444,57.23406909230366,57
female,164.89416804113327,65.66263557578813,43
male,178.3625560837503,95.30659808241559,60
male,187.23023501770615,75.08472958895368,58
female,173.92897856608135,62.34635352803173,34
female,172.77979903904483,63.77473027070083,58
female,157.51869676176622,67.14588283047472,56
male,191.70164209362488,81.98201506603748,57
female,169.7705704183743,76.52725187895508,57
male,185.25986801941522,96.93311005927126,48
male,182.27431120028743,84.981712411559,64
male,183.58575356648606,70.56799206214205,45
male,183.56403036036338,69.17776833253522,64
male,186.0111695023287,88.88818910263713,33
male,182.50262424245665,98.59297599364805,22
female,164.34827600429057,69.52073400909721,54
female,160.36361150421732,75.8027085700098,63
female,172.88647253976603,59.912374882504984,35
male,183.13184128202224,84.60855973031659,57
male,198.32311571775287,75.21411610011346,54
male,201.65832111123802,78.71856260830822,35
female,168.22706758804603,72.91630489943388,42
male,189.89283105578903,93.98359568346986,51
female,169.6006970939794,72.21748797905131,28
male,197.36363332406043,78.38974945372506,47
female,183.6544653413405,81.82475855070058,37
male,184.88348972040657,75.8935491281751,26
female,160.20642224791484,61.331114224025576,47
female,166.4942717796639,59.97649502579864,56
female,162.1430474825684,78.97471337691705,35
female,167.77833992967678,64.02881101252993,31
female,171.81796757666478,69.68969853510646,56
male,182.57576453522378,79.05496304050993,38
male,194.83330880285058,83.78978968990435,56
male,197.1005904551269,85.98933787028884,32
male,184.9662338398557,77.37866551485902,46
female,165.7743302638726,51.23643523473815,45
female,163.37503518277853,76.93452596904511,51
female,171.8320705750272,71.04721506254573,52
male,189.22431207804638,69.76827535826152,21
male,205.15539247464622,86.01788333707327,25
female,163.7545297312219,89.95495766042585,60
male,192.5710111938094,74.5516368609693,63
female,149.8270573885075,73.74369486128336,60
female,152.57554581162645,75.20577691277977,66
male,191.9529591355666,73.03334407715604,22
female,163.14579584577243,76.16589998201985,20
male,194.39841856484995,67.53104308654446,43
female,167.56900820630602,66.23995516084595,58
female,163.89849187818095,68.05864740076923,62
female,159.87625301778013,77.30006366303327,65
male,201.32048802478036,91.9895307171742,42
male,202.07287654832777,83.79412811526531,30
female,175.38999424784686,75.87821121580274,56
female,160.98056296596985,53.67970934480782,56
female,159.91081877157282,71.87337641111571,65
male,187.2860890804481,79.00178606082939,47
male,182.52537954894564,88.31918447707888,63
female,161.9815690128865,74.50807463350888,30
female,171.9492274648625,69.11099797552849,31
male,184.23525520561904,99.14029135561988,54
female,167.5104774864896,51.03972905742377,31
female,158.645403982233,66.52189138798285,31
female,163.07792691702744,70.36447021973683,66
male,191.3756481879103,85.34887947089409,25
male,192.3161616255012,79.30301037074268,35
female,169.07721357116253,69.0392123767336,43
male,192.52992122091172,65.19163529077366,57
male,199.45779862990702,83.12942483526338,41
female,170.37237396412655,64.34140029113446,46
male,183.5448427307566,83.96413146594219,40
male,192.81198205469258,75.72446669188272,45
female,161.8474618610832,53.98131263643744,22
female,161.21612712791273,73.69008158599672,63
female,156.76830436629314,68.5084921665133,47
female,161.6409541824046,73.76958641711047,37
female,161.7847183269931,61.7980637787803,51
female,156.34416896746797,64.48939842399137,54
male,192.9707575650271,97.88433622503389,29
female,156.90771694675078,84.47140669934477,43
male,193.45844743282865,95.5254731073475,69
male,190.32201923077292,102.18363995763876,27
female,161.2720767207889,66.00746585148288,18
male,193.6186256102386,85.33023307193034,49
female,162.06884231382784,79.88796315989359,29
male,195.14935398072024,79.93365166212081,67
female,167.7678886766897,84.67626994123776,66
male,181.5228866016628,87.10496298921504,21
male,191.15332588865562,52.789836440142864,60
female,159.4069094749578,68.64443201102817,19
male,192.79456185823696,90.0249969612929,47
male,185.04462341528148,74.84418620349454,48
male,193.98832250039052,96.64990882563923,68
female,159.9150949439142,67.71670472925047,41
male,191.28339404016847,62.50567545799236,32
female,168.71471107373662,80.27537753927885,31
male,188.26573307232204,87.0548642756002,61
female,157.9707940486786,76.51752661824972,34
male,190.2676659647202,74.1425228921845,32
male,175.52790529972086,76.49386747048052,42
male,192.33701976597973,91.18360566259665,43
male,185.80425148189184,78.80227871746122,27
male,185.9398856714242,90.36807469224904,20
male,195.93721948866667,74.7030376036694,35
male,188.58955926236737,76.92349442253236,30
female,161.7300824602353,68.32415028199692,35
male,182.0895146267175,82.21627032392107,63
male,188.94090545837236,78.36835409873817,22
male,199.5879077535793,87.92148842118799,65
female,168.6337945506282,71.72412144653059,55
female,170.4964505885814,84.37934367950463,69
female,159.9485796262858,65.70178250499276,46
female,165.80569674990596,73.92355009921663,66
female,162.64988893103603,53.154362695303995,27
male,193.99419068015212,78.85461216308906,44
female,171.86706077810797,57.767951418427884,59
male,204.52545527543978,106.71802667396602,30
female,164.42382182041402,67.3681980228101,23
female,161.61230726702402,71.83167704624877,63
female,163.20886250516293,73.95308303038667,33
female,169.3906288563173,72.22035345812603,46
female,166.6976282127652,73.68947620755316,65
female,160.20608544473146,70.55366599271225,22
female,169.96996034852316,85.08648713799066,21
male,187.90694854673893,95.37158898658242,32
female,172.85367679857723,71.00610064980847,36
female,160.4879789588594,73.75511866308948,62
female,167.12172021281725,67.57781623624696,22
male,189.05983880970618,76.74167226761952,26
male,196.10620766019915,100.69628586939493,61
female,161.80830014596503,56.288835618380475,40
male,185.43537777984858,85.07727893175685,24
male,183.24034637533754,80.05035449109299,43
male,195.03267317465546,90.04270748038384,42
male,188.69172689286611,94.75823337288563,23
female,168.02246254546,75.36161488736055,44
female,171.8436913151899,70.85646352080491,35
male,195.27339134773172,73.1801800393178,61
male,190.50595275769,80.00128965494967,65
male,188.96678189590932,97.55349780288475,33
female,162.00913814606452,62.430457578723995,66
male,191.5626723989041,85.97155787086248,39
male,188.0322979497983,86.7146931759039,37
female,153.45270935540353,73.97304446960119,39
male,184.86790662023003,81.00173265713474,60
male,195.943714775202,80.2635454234881,28
female,168.30064436069068,87.3620537364287,60
male,191.39596790190737,93.71702585598814,24
male,194.07916308221706,81.22576598869671,41
male,176.6185161454377,88.02322900348275,62
male,188.3500212860033,90.01129276064576,69
male,173.25630656980883,87.8638674395539,63
female,169.73803840209425,75.48492993770282,39
female,176.29882778271855,42.942285097664595,41
female,162.23259602831456,73.8365257917101,31
male,182.28395495114503,70.83731140659393,30
female,158.90340145968585,74.4190662619955,32
male,194.01621094703088,86.57634558440944,27
female,167.96420058441745,65.28330417241406,57
male,210.64366097716106,87.05455687036303,62
female,168.16883274976013,69.71432025980488,23
male,194.71226945888972,86.24175684744614,34
male,194.2392436284192,93.91700581069576,63
female,175.67740303357166,67.07790529264825,24
male,195.202848658159,78.96161702506814,53
female,177.4338067285605,64.08344895936415,62
male,187.30811119039123,81.46314240432994,26
female,174.30603562155258,56.837396016045474,65
female,165.9667133326257,68.29935808007417,63
female,174.09797283213356,82.40910086653912,20
female,179.77572683311354,73.89776959229285,46
female,160.5694964967497,56.429105691835865,61
female,158.89829710048164,73.73214282017582,56
female,161.0725444530024,78.32958348602625,18
male,197.16471450929743,73.95225326358484,34
female,162.5122923325371,70.55061176169647,60
female,166.23142892273756,79.56998748999901,21
male,194.43052272428858,78.68562972516817,24
female,184.4128212185117,68.6756927939786,20
female,162.60079498525664,66.97258099412103,41
female,168.2466238277401,66.90253633116683,41
female,162.86120398439772,66.2605789751815,32
female,149.3203887649799,79.97263964098691,21
male,196.27946337820993,81.24592553516038,40
male,199.48946501163465,94.70316201788282,69
female,163.89131540588713,75.281705672406,69
male,198.60286351742343,92.25081044447508,45
female,154.79770503218236,79.72717808699494,37
female,173.33850307736753,72.60427364705487,42
female,168.01467296702128,65.71590512282243,52
male,205.9715628557719,84.2916315208391,30
female,160.9619884773002,59.84115911050915,62
male,192.425527172115,80.02645628585907,24
male,197.5320499701902,82.17874223066089,24
female,158.04434291118898,64.11949135597753,43
female,160.32650429225984,66.86629800706454,18
male,184.0712705617717,87.5760085739813,44
female,162.09582397854516,76.0521033622911,40
female,166.38924156412955,66.91582542550135,30
female,170.28528319477343,81.7948658311615,22
female,166.13106929197997,73.8863835217957,33
male,192.04534909828462,79.17938665906988,56
male,194.8853229077732,89.91993486836496,58
female,153.9942889145767,63.32553980818917,29
male,198.67262447057607,73.72736207445853,69
male,182.50865905973967,81.82897167426034,35
female,157.75422123453788,79.20100283845004,21
male,188.38632762373825,76.14029266102223,24
female,176.51029446302405,64.84063689703785,18
female,164.0535203518475,64.28014033493096,38
female,168.75575362948942,72.39423743515684,38
female,169.01100691678494,58.57327393960384,51
female,155.42462745231475,75.96893770608625,31
female,165.5462638241916,57.85331520585316,58
female,164.46852238171127,83.35920437309571,66
female,168.32335440151738,74.05346278278459,36
female,160.28939610075298,65.33670366039844,47
female,161.1009171939447,73.34741349979916,67
female,161.15308300585204,69.04181745279095,51
male,196.85200635547255,78.58272856347871,64
male,187.72072263496048,66.84351024121182,52
male,183.12394176021724,92.85345603010283,61
male,190.39104757891147,80.49631808743332,48
female,168.43132220032882,72.28194248434843,56
male,190.88324532563377,67.94040905109264,32
female,163.7312597438685,75.37209080578663,60
male,188.72201717934323,77.2957520086212,46
female,169.6032100492088,67.2140144417999,61
female,163.2522483768912,70.95668274126055,35
male,191.47467925642178,101.77200509966096,39
male,167.763073307628,88.68497586839038,62
female,172.39145709338666,61.921464525050524,44
female,170.12757816584036,58.86323294699374,61
female,164.86053608978918,79.6280235577361,22
male,189.74922094905475,81.88324114234766,22
male,193.0234578127176,84.42049458237283,31
female,169.32228789462357,61.075376943094376,53
female,164.33891221646232,79.3975144212483,60
female,176.0486326871008,69.64517695519477,37
female,174.7452729804746,68.60493905229914,39
male,192.4896826399426,93.17467126698372,44
female,162.4713149414138,67.14492280209065,41
female,173.06804903518943,61.65870314953901,57
male,192.7978156622685,92.84146416353498,49
female,160.0774710918545,77.16561245093827,55
male,191.73754410410234,77.76035269532213,27
female,165.57554229479575,65.2864322929078,23
female,155.0728238816759,79.17335250967027,53
female,164.95132097867784,71.13365051704584,46
female,170.32082148669895,74.60515224771115,28
male,198.37600051165143,98.9025532751199,55
male,192.28293115569483,81.00100009890683,19
male,181.67233338636748,76.50895149009776,28
female,168.33862931616062,78.00036332329833,23
male,197.83471442294868,84.89794399609067,64
male,191.90046717577954,67.36763301096515,43
female,170.14336785991304,62.600467294320076,46
male,189.7570176120633,101.73363946152523,23
male,192.06480018996174,95.46712713775764,44
female,166.70734800613405,68.97992945509444,64
male,193.28141979252516,81.30681229841811,38
female,171.47710765229016,67.70233696171157,38
female,156.0050728206034,73.80287206586166,39
male,184.3088993941791,73.12446833224959,30
male,194.87317598011504,77.65256786527291,59
male,194.75251903041496,90.83883022284002,49
female,154.08896208195807,78.71164815570225,64
female,164.0900918959218,67.18242349292504,62
female,179.24950390112295,70.64136008855237,68
male,191.7451601694921,77.38239629317354,68
male,177.54895825767005,93.98669160339175,22
female,172.39269157171356,82.78458596832363,65
female,157.6776352106155,62.113923877384295,36
female,168.10345242601463,68.71252046147964,68
female,165.04197567913633,53.33178534296742,57
male,195.16926605996787,89.99095816137749,26
male,181.21554132398396,75.12953821063685,33
male,196.25067709076137,91.8233878205966,46
female,164.66253838948674,64.19996419352418,54
male,189.57247030053335,75.92673440627735,22
male,198.04491328399973,86.07207962040134,18
female,166.22312045235333,70.7758014805478,65
male,195.49223001528617,76.58550485870991,68
female,157.3470082976403,80.09141170182554,54
male,188.2697583223558,75.01693224708944,55
female,163.74319731085686,72.49429243134118,53
female,155.80823211816286,54.291191366962366,23
male,185.1719055815508,77.257961816471,56
male,187.68915934223486,86.51657272145017,40
male,185.9056464260756,88.3396514967619,37
female,163.26897573946795,67.71989099855404,66
male,191.72553344902403,84.42729589177898,30
male,180.97027370181263,81.60240992352476,35
male,192.8909923849646,74.7524924992361,67
female,168.19108978398668,62.58083279263574,35
male,200.16928881588328,77.7160968675829,45
female,166.33038178935277,81.43781689115521,25
male,183.0135756087991,79.85061293566727,57
female,164.17794267229615,56.19775128677332,47
female,173.78166236099125,85.99960651502991,38
female,168.3790753612418,55.53686869988445,47
male,196.3964013496991,82.8480367643982,37
female,173.9740270584133,62.216676517068954,22
female,174.11228715492507,68.79528884209384,35
male,196.5189608338134,73.78469852574972,52
male,196.0367543066793,78.28279210741923,61
male,186.15892564581327,103.71074482308114,37
male,188.3111964176702,73.36957349715398,47
male,187.9353522519558,76.0640498628088,64
female,163.74702570931996,71.52146740443958,65
male,175.09886133909632,76.09564247057338,33
male,192.3530147411836,74.3147924591756,50
male,203.21381360138133,92.147317275177,25
male,187.1046903405925,88.32372333223985,20
male,202.35817968196767,93.19373268139407,37
female,169.68856469235254,75.45961356334708,55
male,197.64054796345724,98.33885745500572,65
female,159.73172075720586,61.03349602493791,26
male,194.58782680895166,81.64221382259578,64
female,163.6282812389472,76.37559991072203,69
female,165.036259565751,71.4615705517184,36
male,182.98448086751293,80.29244900875219,59
male,187.14329412587847,67.78922479039531,57
female,164.55238990794075,78.98451013533989,64
female,169.93529984745584,58.11733703278681,21
male,185.67922769417154,97.43428278102925,50
male,196.78698318027034,75.3922044175511,65
male,190.76576356223424,83.31615077527148,63
female,171.46384373775018,74.86711681734735,19
female,160.39553903084558,59.582037635234464,37
male,196.209558435124,79.96277663170547,60
male,197.0114227764599,105.45654547677154,63
female,161.45482320881945,69.26502616067818,34
male,183.5220276175829,94.7244399791801,59
male,192.07602881598532,95.72929614507346,69
male,188.70038716335327,95.46911794488139,45
